ID	CD_MCA
062700410	0600088
062700411	0600089
062700412	0600090
062700413	0600091
062700414	0600092
062700501	0600093
062700502	0600094
062700503	0600095
020052205	0201267
020052206	0201268
020052207	0201269
020052208	0201270
020052209	0201271
020052210	0201272
020052211	0201273
020052212	0201274
020052213	0201275
020060101	0201276
020060102	0201277
020060103	0201278
020060104	0201279
020060105	0201280
020060106	0201281
020060107	0201282
020060108	0201283
020060109	0201284
020060110	0201285
020060111	0201286
020060112	0201287
020060201	0201288
020060202	0201289
020060203	0201290
020060204	0201291
020060205	0201292
020060206	0201293
020060207	0201294
020060208	0201295
020060209	0201296
020060210	0201297
020060211	0201298
020060301	0201299
020060302	0201300
020060303	0201301
020060304	0201302
020060305	0201303
020060306	0201304
020060307	0201305
020060308	0201306
020060309	0201307
020060310	0201308
020060401	0201309
020060402	0201310
020060403	0201311
020060404	0201312
020060405	0201313
020060406	0201314
020060407	0201315
020060408	0201316
020060409	0201317
020060410	0201318
020060411	0201319
020060501	0201320
020060502	0201321
020060503	0201322
020060504	0201323
020060505	0201324
020060506	0201325
020060507	0201326
020060508	0201327
020060509	0201328
020060510	0201329
020060511	0201330
020060512	0201331
020060601	0201332
020060602	0201333
020060603	0201334
020060604	0201335
020060605	0201336
020060606	0201337
020060607	0201338
020060608	0201339
020060609	0201340
020060701	0201341
020060702	0201342
020060703	0201343
020060704	0201344
020060705	0201345
020060706	0201346
020060707	0201347
020060708	0201348
020060709	0201349
020060710	0201350
020060711	0201351
020060712	0201352
020060713	0201353
020060801	0201354
020060802	0201355
020060803	0201356
020060804	0201357
020060805	0201358
020060806	0201359
020060807	0201360
020060808	0201361
020060809	0201362
020060810	0201363
020060901	0201364
020060902	0201365
020060903	0201366
020060904	0201367
020060905	0201368
020060906	0201369
020060907	0201370
020060908	0201371
020060909	0201372
020060910	0201373
020061001	0201374
020061002	0201375
020061003	0201376
020061004	0201377
020061005	0201378
020061006	0201379
020061007	0201380
020061008	0201381
020061009	0201382
020061010	0201383
020061101	0201384
020061102	0201385
020061103	0201386
020061104	0201387
020061105	0201388
020061106	0201389
020061107	0201390
020061108	0201391
020061109	0201392
020061110	0201393
020061201	0201394
020061202	0201395
020061203	0201396
020061204	0201397
020061205	0201398
020061206	0201399
020061207	0201400
020061208	0201401
020061209	0201402
020061210	0201403
020061211	0201404
020061212	0201405
020061301	0201406
020061302	0201407
020061303	0201408
020061304	0201409
020061305	0201410
020061306	0201411
020061307	0201412
020061308	0201413
020061309	0201414
020061401	0201415
020061402	0201416
020061403	0201417
020061404	0201418
020061405	0201419
020061406	0201420
020061407	0201421
020061408	0201422
020061409	0201423
020061410	0201424
020061501	0201425
020061502	0201426
020061503	0201427
020061504	0201428
020061505	0201429
020061506	0201430
020061507	0201431
020061508	0201432
020061509	0201433
020061510	0201434
020061601	0201435
020061602	0201436
020061603	0201437
020061604	0201438
020061605	0201439
020061606	0201440
020061607	0201441
020061608	0201442
020061609	0201443
020061610	0201444
020061611	0201445
020061701	0201446
020061702	0201447
020061703	0201448
020061704	0201449
020061705	0201450
020061706	0201451
020061707	0201452
020061801	0201453
020061802	0201454
020061803	0201455
020061804	0201456
020061805	0201457
020061806	0201458
020061807	0201459
020061808	0201460
020061809	0201461
020061901	0201462
020061902	0201463
020061903	0201464
020061904	0201465
020061905	0201466
020061906	0201467
020061907	0201468
020061908	0201469
020062001	0201470
020062002	0201471
020062003	0201472
020062004	0201473
020062005	0201474
020062006	0201475
020062007	0201476
020062008	0201477
020062009	0201478
020062010	0201479
020062101	0201480
020062102	0201481
020062103	0201482
020062104	0201483
020062105	0201484
020062106	0201485
020062107	0201486
020062108	0201487
020062109	0201488
020062110	0201489
020062111	0201490
020070101	0201491
020070102	0201492
020070103	0201493
020070104	0201494
020070105	0201495
020070106	0201496
020070107	0201497
020070108	0201498
020070109	0201499
020070110	0201500
020070201	0201501
020070202	0201502
020070203	0201503
020070204	0201504
020070205	0201505
020070206	0201506
020070207	0201507
020070208	0201508
020070209	0201509
020070301	0201510
020070302	0201511
020070303	0201512
020070304	0201513
020070305	0201514
020070306	0201515
020070307	0201516
020070308	0201517
020070309	0201518
020070310	0201519
020070401	0201520
020070402	0201521
020070403	0201522
020070404	0201523
020070405	0201524
020070406	0201525
020070407	0201526
020070408	0201527
020070409	0201528
020070410	0201529
020070501	0201530
020070502	0201531
020070503	0201532
020070504	0201533
