ID	CD_MCA
260345405070062	2603454050700020
260345405070061	2603454050700020
260345405070078	2603454050700020
260345405070069	2603454050700020
260345405070070	2603454050700020
260345405070058	2603454050700020
260345405070059	2603454050700020
260345405070063	2603454050700020
260345405070084	2603454050700021
260345405070083	2603454050700021
260345405070027	2603454050700022
260345405070028	2603454050700023
260345405070029	2603454050700024
260345405070030	2603454050700025
260345405070033	2603454050700026
260345405070034	2603454050700027
260345405070035	2603454050700028
260345405070036	2603454050700029
260345405070066	2603454050700030
260345405070065	2603454050700030
260345405080032	2603454050800001
260345405080031	2603454050800001
260345405080023	2603454050800002
260345405080022	2603454050800002
260345405080003	2603454050800003
260345405080024	2603454050800004
260345405080026	2603454050800004
260345405080025	2603454050800004
260345405080005	2603454050800005
260345405080036	2603454050800006
260345405080035	2603454050800006
260345405080037	2603454050800007
260345405080038	2603454050800007
260345405080039	2603454050800008
260345405080040	2603454050800008
260345405080028	2603454050800009
260345405080027	2603454050800009
260345405080010	2603454050800010
260345405080034	2603454050800011
260345405080033	2603454050800011
260345405080012	2603454050800012
260345405080013	2603454050800013
260345405080029	2603454050800014
260345405080030	2603454050800014
260345405080014	2603454050800014
260345405080015	2603454050800015
260345405080017	2603454050800016
260345405080018	2603454050800017
260345405080019	2603454050800018
260345405080021	2603454050800019
260345405090033	2603454050900001
260345405090027	2603454050900001
260345405090032	2603454050900001
260345405090030	2603454050900002
260345405090031	2603454050900002
260345405090003	2603454050900003
260345405090005	2603454050900004
260345405090006	2603454050900005
260345405090025	2603454050900006
260345405090024	2603454050900006
260345405090008	2603454050900007
260345405090029	2603454050900008
260345405090028	2603454050900008
260345405090010	2603454050900009
260345405090022	2603454050900010
260345405090012	2603454050900011
260345405090013	2603454050900012
260345405090014	2603454050900013
260345405090015	2603454050900014
260345405090016	2603454050900015
260345405090018	2603454050900016
260345405090019	2603454050900017
260345405090020	2603454050900018
260345405090021	2603454050900019
260345405090023	2603454050900020
260345405100032	2603454051000001
260345405100031	2603454051000001
260345405100002	2603454051000002
260345405100003	2603454051000003
260345405100033	2603454051000004
260345405100034	2603454051000004
260345405100052	2603454051000005
260345405100056	2603454051000005
260345405100051	2603454051000005
260345405100055	2603454051000005
260345405100049	2603454051000005
260345405100007	2603454051000006
260345405100044	2603454051000007
260345405100045	2603454051000007
260345405100042	2603454051000007
260345405100043	2603454051000007
260345405100039	2603454051000008
260345405100054	2603454051000008
260345405100038	2603454051000008
260345405100053	2603454051000008
260345405100010	2603454051000009
260345405100041	2603454051000010
260345405100040	2603454051000010
260345405100013	2603454051000011
260345405100026	2603454051000012
260345405100046	2603454051000012
260345405100016	2603454051000013
260345405100017	2603454051000014
260345405100018	2603454051000015
260345405100019	2603454051000016
260345405100020	2603454051000017
260345405100048	2603454051000018
260345405100047	2603454051000018
260345405100024	2603454051000019
260345405100025	2603454051000020
260345405100027	2603454051000021
260345405100028	2603454051000022
260345405100029	2603454051000023
260345405100030	2603454051000024
260790105000001	2607901050000001
260790105000439	2607901050000002
260790105000438	2607901050000002
260790105000427	2607901050000003
260790105000426	2607901050000003
260790105000004	2607901050000004
260790105000429	2607901050000005
260790105000428	2607901050000005
260790105000671	2607901050000006
260790105000672	2607901050000006
260790105000431	2607901050000007
260790105000430	2607901050000007
260790105000433	2607901050000008
260790105000432	2607901050000008
260790105000435	2607901050000009
260790105000434	2607901050000009
260790105000636	2607901050000010
260790105000634	2607901050000010
260790105000776	2607901050000010
260790105000777	2607901050000010
260790105000633	2607901050000010
260790105000637	2607901050000010
260790105000553	2607901050000011
260790105000810	2607901050000011
260790105000759	2607901050000011
260790105000811	2607901050000011
260790105000818	2607901050000011
260790105000819	2607901050000011
260790105000640	2607901050000012
260790105000638	2607901050000012
260790105000639	2607901050000012
260790105000763	2607901050000013
260790105000790	2607901050000013
260790105000762	2607901050000013
260790105000791	2607901050000013
260790105000761	2607901050000013
260790105000828	2607901050000014
260790105000829	2607901050000014
260790105000589	2607901050000015
260790105000591	2607901050000015
260790105000562	2607901050000015
260790105000654	2607901050000015
260790105000896	2607901050000015
260790105000898	2607901050000015
260790105000345	2607901050000015
260790105000590	2607901050000015
260790105000561	2607901050000015
260790105000771	2607901050000015
260790105000916	2607901050000015
260790105000812	2607901050000015
260790105000527	2607901050000015
260790105000913	2607901050000015
260790105000915	2607901050000015
260790105000775	2607901050000015
260790105000900	2607901050000015
260790105000920	2607901050000015
260790105000655	2607901050000015
260790105000887	2607901050000015
260790105000191	2607901050000015
260790105000559	2607901050000015
260790105000814	2607901050000015
260790105000592	2607901050000015
260790105000894	2607901050000015
260790105000774	2607901050000015
260790105000624	2607901050000015
260790105000921	2607901050000015
260790105000895	2607901050000015
260790105000560	2607901050000015
260790105000886	2607901050000015
